Natureza,Mes,Ano,Regiao,Ocorrencias
FURTO - OUTROS,Set,2021,Sorocaba,2.128
FURTO - OUTROS,Out,2021,Sorocaba,2.225
FURTO - OUTROS,Nov,2021,Sorocaba,2.350
FURTO - OUTROS,Dez,2021,Sorocaba,2.306
FURTO DE VEÍCULO,Jan,2021,Sorocaba,181
FURTO DE VEÍCULO,Fev,2021,Sorocaba,175
FURTO DE VEÍCULO,Mar,2021,Sorocaba,193
FURTO DE VEÍCULO,Abr,2021,Sorocaba,171
FURTO DE VEÍCULO,Mai,2021,Sorocaba,208
FURTO DE VEÍCULO,Jun,2021,Sorocaba,214
FURTO DE VEÍCULO,Jul,2021,Sorocaba,237
FURTO DE VEÍCULO,Ago,2021,Sorocaba,197
FURTO DE VEÍCULO,Set,2021,Sorocaba,232
FURTO DE VEÍCULO,Out,2021,Sorocaba,244
FURTO DE VEÍCULO,Nov,2021,Sorocaba,221
FURTO DE VEÍCULO,Dez,2021,Sorocaba,222
HOMICÍDIO DOLOSO (2),Jan,2020,Sorocaba,9
HOMICÍDIO DOLOSO (2),Fev,2020,Sorocaba,14
HOMICÍDIO DOLOSO (2),Mar,2020,Sorocaba,20
HOMICÍDIO DOLOSO (2),Abr,2020,Sorocaba,18
HOMICÍDIO DOLOSO (2),Mai,2020,Sorocaba,13
HOMICÍDIO DOLOSO (2),Jun,2020,Sorocaba,11
HOMICÍDIO DOLOSO (2),Jul,2020,Sorocaba,21
HOMICÍDIO DOLOSO (2),Ago,2020,Sorocaba,23
HOMICÍDIO DOLOSO (2),Set,2020,Sorocaba,15
HOMICÍDIO DOLOSO (2),Out,2020,Sorocaba,17
HOMICÍDIO DOLOSO (2),Nov,2020,Sorocaba,16
HOMICÍDIO DOLOSO (2),Dez,2020,Sorocaba,15
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),Jan,2020,Sorocaba,9
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),Fev,2020,Sorocaba,14
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),Mar,2020,Sorocaba,20
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),Abr,2020,Sorocaba,19
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),Mai,2020,Sorocaba,14
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),Jun,2020,Sorocaba,11
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),Jul,2020,Sorocaba,21
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),Ago,2020,Sorocaba,24
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),Set,2020,Sorocaba,15
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),Out,2020,Sorocaba,19
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),Nov,2020,Sorocaba,20
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),Dez,2020,Sorocaba,17
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Jan,2020,Sorocaba,0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Fev,2020,Sorocaba,0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Mar,2020,Sorocaba,0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Abr,2020,Sorocaba,0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Mai,2020,Sorocaba,0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Jun,2020,Sorocaba,0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Jul,2020,Sorocaba,0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Ago,2020,Sorocaba,0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Set,2020,Sorocaba,0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Out,2020,Sorocaba,0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Nov,2020,Sorocaba,0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Dez,2020,Sorocaba,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Jan,2020,Sorocaba,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Fev,2020,Sorocaba,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Mar,2020,Sorocaba,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Abr,2020,Sorocaba,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Mai,2020,Sorocaba,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Jun,2020,Sorocaba,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Jul,2020,Sorocaba,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Ago,2020,Sorocaba,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Set,2020,Sorocaba,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Out,2020,Sorocaba,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Nov,2020,Sorocaba,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Dez,2020,Sorocaba,0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,Jan,2020,Sorocaba,37
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,Fev,2020,Sorocaba,29
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,Mar,2020,Sorocaba,22
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,Abr,2020,Sorocaba,28
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,Mai,2020,Sorocaba,32
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,Jun,2020,Sorocaba,27
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,Jul,2020,Sorocaba,47
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,Ago,2020,Sorocaba,24
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,Set,2020,Sorocaba,40
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,Out,2020,Sorocaba,26
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,Nov,2020,Sorocaba,21
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,Dez,2020,Sorocaba,28
HOMICÍDIO CULPOSO OUTROS,Jan,2020,Sorocaba,1
HOMICÍDIO CULPOSO OUTROS,Fev,2020,Sorocaba,1
HOMICÍDIO CULPOSO OUTROS,Mar,2020,Sorocaba,0
HOMICÍDIO CULPOSO OUTROS,Abr,2020,Sorocaba,1
HOMICÍDIO CULPOSO OUTROS,Mai,2020,Sorocaba,0
HOMICÍDIO CULPOSO OUTROS,Jun,2020,Sorocaba,3
HOMICÍDIO CULPOSO OUTROS,Jul,2020,Sorocaba,1
HOMICÍDIO CULPOSO OUTROS,Ago,2020,Sorocaba,3
HOMICÍDIO CULPOSO OUTROS,Set,2020,Sorocaba,0
HOMICÍDIO CULPOSO OUTROS,Out,2020,Sorocaba,0
HOMICÍDIO CULPOSO OUTROS,Nov,2020,Sorocaba,0
HOMICÍDIO CULPOSO OUTROS,Dez,2020,Sorocaba,1
TENTATIVA DE HOMICÍDIO,Jan,2020,Sorocaba,23
TENTATIVA DE HOMICÍDIO,Fev,2020,Sorocaba,16
TENTATIVA DE HOMICÍDIO,Mar,2020,Sorocaba,20
TENTATIVA DE HOMICÍDIO,Abr,2020,Sorocaba,10
TENTATIVA DE HOMICÍDIO,Mai,2020,Sorocaba,15
TENTATIVA DE HOMICÍDIO,Jun,2020,Sorocaba,14
TENTATIVA DE HOMICÍDIO,Jul,2020,Sorocaba,20
TENTATIVA DE HOMICÍDIO,Ago,2020,Sorocaba,21
TENTATIVA DE HOMICÍDIO,Set,2020,Sorocaba,25
TENTATIVA DE HOMICÍDIO,Out,2020,Sorocaba,17
TENTATIVA DE HOMICÍDIO,Nov,2020,Sorocaba,25
TENTATIVA DE HOMICÍDIO,Dez,2020,Sorocaba,19
LESÃO CORPORAL SEGUIDA DE MORTE,Jan,2020,Sorocaba,0
LESÃO CORPORAL SEGUIDA DE MORTE,Fev,2020,Sorocaba,1
LESÃO CORPORAL SEGUIDA DE MORTE,Mar,2020,Sorocaba,0
LESÃO CORPORAL SEGUIDA DE MORTE,Abr,2020,Sorocaba,2
LESÃO CORPORAL SEGUIDA DE MORTE,Mai,2020,Sorocaba,0
LESÃO CORPORAL SEGUIDA DE MORTE,Jun,2020,Sorocaba,1
LESÃO CORPORAL SEGUIDA DE MORTE,Jul,2020,Sorocaba,0
LESÃO CORPORAL SEGUIDA DE MORTE,Ago,2020,Sorocaba,1
LESÃO CORPORAL SEGUIDA DE MORTE,Set,2020,Sorocaba,1
LESÃO CORPORAL SEGUIDA DE MORTE,Out,2020,Sorocaba,1
LESÃO CORPORAL SEGUIDA DE MORTE,Nov,2020,Sorocaba,0
LESÃO CORPORAL SEGUIDA DE MORTE,Dez,2020,Sorocaba,1
LESÃO CORPORAL DOLOSA,Jan,2020,Sorocaba,750
LESÃO CORPORAL DOLOSA,Fev,2020,Sorocaba,727
LESÃO CORPORAL DOLOSA,Mar,2020,Sorocaba,680
LESÃO CORPORAL DOLOSA,Abr,2020,Sorocaba,477
LESÃO CORPORAL DOLOSA,Mai,2020,Sorocaba,474
LESÃO CORPORAL DOLOSA,Jun,2020,Sorocaba,568
LESÃO CORPORAL DOLOSA,Jul,2020,Sorocaba,614
LESÃO CORPORAL DOLOSA,Ago,2020,Sorocaba,634
LESÃO CORPORAL DOLOSA,Set,2020,Sorocaba,720
LESÃO CORPORAL DOLOSA,Out,2020,Sorocaba,669
LESÃO CORPORAL DOLOSA,Nov,2020,Sorocaba,740
LESÃO CORPORAL DOLOSA,Dez,2020,Sorocaba,796
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,Jan,2020,Sorocaba,410
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,Fev,2020,Sorocaba,280
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,Mar,2020,Sorocaba,266
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,Abr,2020,Sorocaba,167
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,Mai,2020,Sorocaba,238
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,Jun,2020,Sorocaba,268
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,Jul,2020,Sorocaba,256
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,Ago,2020,Sorocaba,300
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,Set,2020,Sorocaba,282
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,Out,2020,Sorocaba,257
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,Nov,2020,Sorocaba,292
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,Dez,2020,Sorocaba,231
LESÃO CORPORAL CULPOSA - OUTRAS,Jan,2020,Sorocaba,6
LESÃO CORPORAL CULPOSA - OUTRAS,Fev,2020,Sorocaba,5
LESÃO CORPORAL CULPOSA - OUTRAS,Mar,2020,Sorocaba,10
LESÃO CORPORAL CULPOSA - OUTRAS,Abr,2020,Sorocaba,4
LESÃO CORPORAL CULPOSA - OUTRAS,Mai,2020,Sorocaba,4
LESÃO CORPORAL CULPOSA - OUTRAS,Jun,2020,Sorocaba,13
LESÃO CORPORAL CULPOSA - OUTRAS,Jul,2020,Sorocaba,5
LESÃO CORPORAL CULPOSA - OUTRAS,Ago,2020,Sorocaba,13
LESÃO CORPORAL CULPOSA - OUTRAS,Set,2020,Sorocaba,10
LESÃO CORPORAL CULPOSA - OUTRAS,Out,2020,Sorocaba,10
LESÃO CORPORAL CULPOSA - OUTRAS,Nov,2020,Sorocaba,15
LESÃO CORPORAL CULPOSA - OUTRAS,Dez,2020,Sorocaba,10
LATROCÍNIO,Jan,2020,Sorocaba,0
LATROCÍNIO,Fev,2020,Sorocaba,3
LATROCÍNIO,Mar,2020,Sorocaba,2
LATROCÍNIO,Abr,2020,Sorocaba,0
LATROCÍNIO,Mai,2020,Sorocaba,0
LATROCÍNIO,Jun,2020,Sorocaba,1
LATROCÍNIO,Jul,2020,Sorocaba,1
LATROCÍNIO,Ago,2020,Sorocaba,2
LATROCÍNIO,Set,2020,Sorocaba,0
LATROCÍNIO,Out,2020,Sorocaba,3
LATROCÍNIO,Nov,2020,Sorocaba,0
LATROCÍNIO,Dez,2020,Sorocaba,0
Nº DE VÍTIMAS EM LATROCÍNIO,Jan,2020,Sorocaba,0
Nº DE VÍTIMAS EM LATROCÍNIO,Fev,2020,Sorocaba,3
Nº DE VÍTIMAS EM LATROCÍNIO,Mar,2020,Sorocaba,2
Nº DE VÍTIMAS EM LATROCÍNIO,Abr,2020,Sorocaba,0
Nº DE VÍTIMAS EM LATROCÍNIO,Mai,2020,Sorocaba,0
Nº DE VÍTIMAS EM LATROCÍNIO,Jun,2020,Sorocaba,1
Nº DE VÍTIMAS EM LATROCÍNIO,Jul,2020,Sorocaba,2
Nº DE VÍTIMAS EM LATROCÍNIO,Ago,2020,Sorocaba,2
Nº DE VÍTIMAS EM LATROCÍNIO,Set,2020,Sorocaba,0
Nº DE VÍTIMAS EM LATROCÍNIO,Out,2020,Sorocaba,3
Nº DE VÍTIMAS EM LATROCÍNIO,Nov,2020,Sorocaba,0
Nº DE VÍTIMAS EM LATROCÍNIO,Dez,2020,Sorocaba,0
TOTAL DE ESTUPRO (4),Jan,2020,Sorocaba,125
TOTAL DE ESTUPRO (4),Fev,2020,Sorocaba,95
TOTAL DE ESTUPRO (4),Mar,2020,Sorocaba,88
TOTAL DE ESTUPRO (4),Abr,2020,Sorocaba,70
TOTAL DE ESTUPRO (4),Mai,2020,Sorocaba,75
TOTAL DE ESTUPRO (4),Jun,2020,Sorocaba,94
TOTAL DE ESTUPRO (4),Jul,2020,Sorocaba,100
TOTAL DE ESTUPRO (4),Ago,2020,Sorocaba,114
TOTAL DE ESTUPRO (4),Set,2020,Sorocaba,113
TOTAL DE ESTUPRO (4),Out,2020,Sorocaba,106
TOTAL DE ESTUPRO (4),Nov,2020,Sorocaba,117
TOTAL DE ESTUPRO (4),Dez,2020,Sorocaba,95
ESTUPRO,Jan,2020,Sorocaba,26
ESTUPRO,Fev,2020,Sorocaba,31
ESTUPRO,Mar,2020,Sorocaba,18
ESTUPRO,Abr,2020,Sorocaba,24
ESTUPRO,Mai,2020,Sorocaba,21
ESTUPRO,Jun,2020,Sorocaba,15
ESTUPRO,Jul,2020,Sorocaba,19
ESTUPRO,Ago,2020,Sorocaba,24
ESTUPRO,Set,2020,Sorocaba,24
ESTUPRO,Out,2020,Sorocaba,14
ESTUPRO,Nov,2020,Sorocaba,19
ESTUPRO,Dez,2020,Sorocaba,14
ESTUPRO DE VULNERÁVEL,Jan,2020,Sorocaba,99
ESTUPRO DE VULNERÁVEL,Fev,2020,Sorocaba,64
ESTUPRO DE VULNERÁVEL,Mar,2020,Sorocaba,70
ESTUPRO DE VULNERÁVEL,Abr,2020,Sorocaba,46
ESTUPRO DE VULNERÁVEL,Mai,2020,Sorocaba,54
ESTUPRO DE VULNERÁVEL,Jun,2020,Sorocaba,79
ESTUPRO DE VULNERÁVEL,Jul,2020,Sorocaba,81
ESTUPRO DE VULNERÁVEL,Ago,2020,Sorocaba,90
ESTUPRO DE VULNERÁVEL,Set,2020,Sorocaba,89
ESTUPRO DE VULNERÁVEL,Out,2020,Sorocaba,92
ESTUPRO DE VULNERÁVEL,Nov,2020,Sorocaba,98
ESTUPRO DE VULNERÁVEL,Dez,2020,Sorocaba,81
TOTAL DE ROUBO - OUTROS (1),Jan,2020,Sorocaba,370
TOTAL DE ROUBO - OUTROS (1),Fev,2020,Sorocaba,363
TOTAL DE ROUBO - OUTROS (1),Mar,2020,Sorocaba,358
TOTAL DE ROUBO - OUTROS (1),Abr,2020,Sorocaba,252
TOTAL DE ROUBO - OUTROS (1),Mai,2020,Sorocaba,238
TOTAL DE ROUBO - OUTROS (1),Jun,2020,Sorocaba,241
TOTAL DE ROUBO - OUTROS (1),Jul,2020,Sorocaba,245
TOTAL DE ROUBO - OUTROS (1),Ago,2020,Sorocaba,181
TOTAL DE ROUBO - OUTROS (1),Set,2020,Sorocaba,179
TOTAL DE ROUBO - OUTROS (1),Out,2020,Sorocaba,223
TOTAL DE ROUBO - OUTROS (1),Nov,2020,Sorocaba,209
TOTAL DE ROUBO - OUTROS (1),Dez,2020,Sorocaba,239
ROUBO - OUTROS,Jan,2020,Sorocaba,361
ROUBO - OUTROS,Fev,2020,Sorocaba,357
ROUBO - OUTROS,Mar,2020,Sorocaba,346
ROUBO - OUTROS,Abr,2020,Sorocaba,247
ROUBO - OUTROS,Mai,2020,Sorocaba,230
ROUBO - OUTROS,Jun,2020,Sorocaba,233
ROUBO - OUTROS,Jul,2020,Sorocaba,236
ROUBO - OUTROS,Ago,2020,Sorocaba,177
ROUBO - OUTROS,Set,2020,Sorocaba,176
ROUBO - OUTROS,Out,2020,Sorocaba,218
ROUBO - OUTROS,Nov,2020,Sorocaba,200
ROUBO - OUTROS,Dez,2020,Sorocaba,229
ROUBO DE VEÍCULO,Jan,2020,Sorocaba,71
ROUBO DE VEÍCULO,Fev,2020,Sorocaba,71
ROUBO DE VEÍCULO,Mar,2020,Sorocaba,73
ROUBO DE VEÍCULO,Abr,2020,Sorocaba,63
ROUBO DE VEÍCULO,Mai,2020,Sorocaba,50
ROUBO DE VEÍCULO,Jun,2020,Sorocaba,46
ROUBO DE VEÍCULO,Jul,2020,Sorocaba,50
ROUBO DE VEÍCULO,Ago,2020,Sorocaba,38
ROUBO DE VEÍCULO,Set,2020,Sorocaba,38
ROUBO DE VEÍCULO,Out,2020,Sorocaba,55
ROUBO DE VEÍCULO,Nov,2020,Sorocaba,48
ROUBO DE VEÍCULO,Dez,2020,Sorocaba,55
ROUBO A BANCO,Jan,2020,Sorocaba,0
ROUBO A BANCO,Fev,2020,Sorocaba,0
ROUBO A BANCO,Mar,2020,Sorocaba,0
ROUBO A BANCO,Abr,2020,Sorocaba,0
ROUBO A BANCO,Mai,2020,Sorocaba,0
ROUBO A BANCO,Jun,2020,Sorocaba,0
ROUBO A BANCO,Jul,2020,Sorocaba,1
ROUBO A BANCO,Ago,2020,Sorocaba,0
ROUBO A BANCO,Set,2020,Sorocaba,0
ROUBO A BANCO,Out,2020,Sorocaba,0
ROUBO A BANCO,Nov,2020,Sorocaba,0
ROUBO A BANCO,Dez,2020,Sorocaba,0
ROUBO DE CARGA,Jan,2020,Sorocaba,9
ROUBO DE CARGA,Fev,2020,Sorocaba,6
ROUBO DE CARGA,Mar,2020,Sorocaba,12
ROUBO DE CARGA,Abr,2020,Sorocaba,5
ROUBO DE CARGA,Mai,2020,Sorocaba,8
ROUBO DE CARGA,Jun,2020,Sorocaba,8
ROUBO DE CARGA,Jul,2020,Sorocaba,8
ROUBO DE CARGA,Ago,2020,Sorocaba,4
ROUBO DE CARGA,Set,2020,Sorocaba,3
ROUBO DE CARGA,Out,2020,Sorocaba,5
ROUBO DE CARGA,Nov,2020,Sorocaba,9
ROUBO DE CARGA,Dez,2020,Sorocaba,10
FURTO - OUTROS,Jan,2020,Sorocaba,2.052
FURTO - OUTROS,Fev,2020,Sorocaba,1.661
FURTO - OUTROS,Mar,2020,Sorocaba,1.514
FURTO - OUTROS,Abr,2020,Sorocaba,1.118
FURTO - OUTROS,Mai,2020,Sorocaba,1.061
FURTO - OUTROS,Jun,2020,Sorocaba,1.320
FURTO - OUTROS,Jul,2020,Sorocaba,1.332
FURTO - OUTROS,Ago,2020,Sorocaba,1.172
FURTO - OUTROS,Set,2020,Sorocaba,1.381
FURTO - OUTROS,Out,2020,Sorocaba,1.612
FURTO - OUTROS,Nov,2020,Sorocaba,1.583
FURTO - OUTROS,Dez,2020,Sorocaba,1.603
FURTO DE VEÍCULO,Jan,2020,Sorocaba,252
FURTO DE VEÍCULO,Fev,2020,Sorocaba,238
FURTO DE VEÍCULO,Mar,2020,Sorocaba,208
FURTO DE VEÍCULO,Abr,2020,Sorocaba,153
FURTO DE VEÍCULO,Mai,2020,Sorocaba,154
FURTO DE VEÍCULO,Jun,2020,Sorocaba,134
FURTO DE VEÍCULO,Jul,2020,Sorocaba,144
FURTO DE VEÍCULO,Ago,2020,Sorocaba,141
FURTO DE VEÍCULO,Set,2020,Sorocaba,128
FURTO DE VEÍCULO,Out,2020,Sorocaba,161
FURTO DE VEÍCULO,Nov,2020,Sorocaba,187
FURTO DE VEÍCULO,Dez,2020,Sorocaba,168
HOMICÍDIO DOLOSO (2),Jan,2021,São José do Rio Preto,5
HOMICÍDIO DOLOSO (2),Fev,2021,São José do Rio Preto,11
HOMICÍDIO DOLOSO (2),Mar,2021,São José do Rio Preto,5
HOMICÍDIO DOLOSO (2),Abr,2021,São José do Rio Preto,6
HOMICÍDIO DOLOSO (2),Mai,2021,São José do Rio Preto,10
HOMICÍDIO DOLOSO (2),Jun,2021,São José do Rio Preto,7
HOMICÍDIO DOLOSO (2),Jul,2021,São José do Rio Preto,9
HOMICÍDIO DOLOSO (2),Ago,2021,São José do Rio Preto,7
HOMICÍDIO DOLOSO (2),Set,2021,São José do Rio Preto,6
HOMICÍDIO DOLOSO (2),Out,2021,São José do Rio Preto,6
HOMICÍDIO DOLOSO (2),Nov,2021,São José do Rio Preto,7
HOMICÍDIO DOLOSO (2),Dez,2021,São José do Rio Preto,7
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),Jan,2021,São José do Rio Preto,5
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),Fev,2021,São José do Rio Preto,12
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),Mar,2021,São José do Rio Preto,5
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),Abr,2021,São José do Rio Preto,6
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),Mai,2021,São José do Rio Preto,10
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),Jun,2021,São José do Rio Preto,7
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),Jul,2021,São José do Rio Preto,9
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),Ago,2021,São José do Rio Preto,7
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),Set,2021,São José do Rio Preto,6
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),Out,2021,São José do Rio Preto,6
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),Nov,2021,São José do Rio Preto,7
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),Dez,2021,São José do Rio Preto,7
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Jan,2021,São José do Rio Preto,0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Fev,2021,São José do Rio Preto,0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Mar,2021,São José do Rio Preto,0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Abr,2021,São José do Rio Preto,0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Mai,2021,São José do Rio Preto,0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Jun,2021,São José do Rio Preto,0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Jul,2021,São José do Rio Preto,0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Ago,2021,São José do Rio Preto,0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Set,2021,São José do Rio Preto,0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Out,2021,São José do Rio Preto,0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Nov,2021,São José do Rio Preto,0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Dez,2021,São José do Rio Preto,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Jan,2021,São José do Rio Preto,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Fev,2021,São José do Rio Preto,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Mar,2021,São José do Rio Preto,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Abr,2021,São José do Rio Preto,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Mai,2021,São José do Rio Preto,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Jun,2021,São José do Rio Preto,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Jul,2021,São José do Rio Preto,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Ago,2021,São José do Rio Preto,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Set,2021,São José do Rio Preto,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Out,2021,São José do Rio Preto,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Nov,2021,São José do Rio Preto,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Dez,2021,São José do Rio Preto,0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,Jan,2021,São José do Rio Preto,10
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,Fev,2021,São José do Rio Preto,13
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,Mar,2021,São José do Rio Preto,18
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,Abr,2021,São José do Rio Preto,16
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,Mai,2021,São José do Rio Preto,15
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,Jun,2021,São José do Rio Preto,12
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,Jul,2021,São José do Rio Preto,15
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,Ago,2021,São José do Rio Preto,20
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,Set,2021,São José do Rio Preto,13
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,Out,2021,São José do Rio Preto,8
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,Nov,2021,São José do Rio Preto,15
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,Dez,2021,São José do Rio Preto,18
